Round,Date,Team 1,FT,Team 2
Journée 36,Fri May 1 2020,Grenoble Foot 38,,FC Sochaux-Montbéliard
Journée 36,Fri May 1 2020,LB Châteauroux,,AS Nancy Lorraine
Journée 36,Fri May 1 2020,RC Lens,,AC Ajaccio
Journée 36,Fri May 1 2020,Stade Malherbe Caen,,Rodez AF
Journée 36,Fri May 1 2020,US Orléans,,Le Mans FC
Journée 37,Fri May 8 2020,AC Ajaccio,,ES Troyes AC
Journée 37,Fri May 8 2020,AS Nancy Lorraine,,AJ Auxerre
Journée 37,Fri May 8 2020,Clermont Foot 63,,Stade Malherbe Caen
Journée 37,Fri May 8 2020,EA Guingamp,,LB Châteauroux
Journée 37,Fri May 8 2020,FC Chambly,,Le Havre AC
Journée 37,Fri May 8 2020,Chamois Niortais FC,,RC Lens
Journée 37,Fri May 8 2020,FC Lorient,,Valenciennes FC
Journée 37,Fri May 8 2020,FC Sochaux-Montbéliard,,US Orléans
Journée 37,Fri May 8 2020,Le Mans FC,,Paris FC
Journée 37,Fri May 8 2020,Rodez AF,,Grenoble Foot 38
Journée 38,Fri May 15 2020,Le Havre AC,,AC Ajaccio
Journée 38,Fri May 15 2020,AJ Auxerre,,Rodez AF
Journée 38,Fri May 15 2020,ES Troyes AC,,Chamois Niortais FC
Journée 38,Fri May 15 2020,Paris FC,,FC Lorient
Journée 38,Fri May 15 2020,Valenciennes FC,,FC Chambly
Journée 38,Fri May 15 2020,Grenoble Foot 38,,EA Guingamp
Journée 38,Fri May 15 2020,LB Châteauroux,,Clermont Foot 63
Journée 38,Fri May 15 2020,RC Lens,,Le Mans FC
Journée 38,Fri May 15 2020,Stade Malherbe Caen,,FC Sochaux-Montbéliard
Journée 38,Fri May 15 2020,US Orléans,,AS Nancy Lorraine
