Round,Date,Team 1,FT,Team 2
Journée 37,Sat May 16 2020,RC Strasbourg,,Girondins de Bordeaux
Journée 37,Sat May 16 2020,OGC Nice,,AS Saint-Étienne
Journée 37,Sat May 16 2020,Lille OSC,,Amiens SC
Journée 37,Sat May 16 2020,Montpellier HSC,,FC Nantes
Journée 37,Sat May 16 2020,Stade Brestois 29,,Nîmes Olympique
Journée 37,Sat May 16 2020,AS Monaco,,Toulouse FC
Journée 37,Sat May 16 2020,Angers SCO,,Olympique Lyonnais
Journée 37,Sat May 16 2020,Dijon FCO,,Stade de Reims
Journée 37,Sat May 16 2020,Olympique de Marseille,,FC Metz
Journée 37,Sat May 16 2020,Paris Saint-Germain,,Stade Rennais FC
Journée 38,Sat May 23 2020,Nîmes Olympique,,Paris Saint-Germain
Journée 38,Sat May 23 2020,Stade Rennais FC,,AS Monaco
Journée 38,Sat May 23 2020,AS Saint-Étienne,,Dijon FCO
Journée 38,Sat May 23 2020,FC Metz,,Angers SCO
Journée 38,Sat May 23 2020,Amiens SC,,OGC Nice
Journée 38,Sat May 23 2020,Girondins de Bordeaux,,Lille OSC
Journée 38,Sat May 23 2020,Stade de Reims,,Olympique de Marseille
Journée 38,Sat May 23 2020,Toulouse FC,,Montpellier HSC
Journée 38,Sat May 23 2020,Olympique Lyonnais,,Stade Brestois 29
Journée 38,Sat May 23 2020,FC Nantes,,RC Strasbourg
