Round,Date,Team 1,FT,Team 2
37^ Giornata,Mon Jul 27 2020,Pordenone Calcio,,Salernitana
37^ Giornata,Mon Jul 27 2020,AC Perugia,,Trapani Calcio
37^ Giornata,Mon Jul 27 2020,Cittadella,,Venezia
37^ Giornata,Mon Jul 27 2020,AC Pisa,,Ascoli
38^ Giornata,Fri Jul 31 2020,Ascoli,,Benevento
38^ Giornata,Fri Jul 31 2020,Virtus Entella,,Cittadella
38^ Giornata,Fri Jul 31 2020,Trapani Calcio,,FC Crotone
38^ Giornata,Fri Jul 31 2020,AS Livorno Calcio,,Empoli
38^ Giornata,Fri Jul 31 2020,Cosenza Calcio,,SS Juve Stabia
38^ Giornata,Fri Jul 31 2020,Venezia,,AC Perugia
38^ Giornata,Fri Jul 31 2020,AC Chievo Verona,,Pescara
38^ Giornata,Fri Jul 31 2020,Frosinone,,AC Pisa
38^ Giornata,Fri Jul 31 2020,US Cremonese,,Pordenone Calcio
38^ Giornata,Fri Jul 31 2020,Salernitana,,Spezia
