Round,Date,Team 1,FT,Team 2
35^ Giornata,Mon May 6 2019,AC Milan,2-1,Bologna FC
36^ Giornata,Sat May 11 2019,Atalanta Bergamo,2-1,Genoa CFC
36^ Giornata,Sat May 11 2019,Cagliari Calcio,1-2,SS Lazio
36^ Giornata,Sat May 11 2019,ACF Fiorentina,0-1,AC Milan
36^ Giornata,Sun May 12 2019,Torino FC,3-2,US Sassuolo Calcio
36^ Giornata,Sun May 12 2019,UC Sampdoria,1-2,Empoli
36^ Giornata,Sun May 12 2019,Frosinone,1-3,Udinese Calcio
36^ Giornata,Sun May 12 2019,SPAL Ferrara,1-2,SSC Napoli
36^ Giornata,Sun May 12 2019,AS Roma,2-0,Juventus
36^ Giornata,Mon May 13 2019,Bologna FC,4-1,Parma
36^ Giornata,Mon May 13 2019,FC Internazionale Milano,2-0,AC Chievo Verona
37^ Giornata,Sat May 18 2019,Udinese Calcio,3-2,SPAL Ferrara
37^ Giornata,Sat May 18 2019,Genoa CFC,1-1,Cagliari Calcio
37^ Giornata,Sat May 18 2019,US Sassuolo Calcio,0-0,AS Roma
37^ Giornata,Sun May 19 2019,AC Chievo Verona,0-0,UC Sampdoria
37^ Giornata,Sun May 19 2019,Empoli,4-1,Torino FC
37^ Giornata,Sun May 19 2019,Parma,1-0,ACF Fiorentina
37^ Giornata,Sun May 19 2019,AC Milan,2-0,Frosinone
37^ Giornata,Sun May 19 2019,SSC Napoli,4-1,FC Internazionale Milano
37^ Giornata,Sun May 19 2019,Juventus,1-1,Atalanta Bergamo
37^ Giornata,Mon May 20 2019,SS Lazio,3-3,Bologna FC
38^ Giornata,Sat May 25 2019,Frosinone,0-0,AC Chievo Verona
38^ Giornata,Sat May 25 2019,Bologna FC,3-2,SSC Napoli
38^ Giornata,Sun May 26 2019,Torino FC,3-1,SS Lazio
38^ Giornata,Sun May 26 2019,UC Sampdoria,2-0,Juventus
38^ Giornata,Sun May 26 2019,ACF Fiorentina,0-0,Genoa CFC
38^ Giornata,Sun May 26 2019,Atalanta Bergamo,3-1,US Sassuolo Calcio
38^ Giornata,Sun May 26 2019,SPAL Ferrara,2-3,AC Milan
38^ Giornata,Sun May 26 2019,AS Roma,2-1,Parma
38^ Giornata,Sun May 26 2019,FC Internazionale Milano,2-1,Empoli
38^ Giornata,Sun May 26 2019,Cagliari Calcio,1-2,Udinese Calcio
